,gender,age,education,activity_work,educational_level,voted,voted_party,close_party,which_p_close,how_close,placement_l_r,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun
16746,Male,21,12.0,2,highly_educated,1,1.0,2,66.0,6,5,7,8,8,7,6,7,6
16747,Male,75,4.0,6,lower_educated,1,5.0,2,66.0,6,5,5,5,9,2,2,2,2
16748,Female,68,8.0,6,mid_educated,1,10.0,1,1.0,3,5,6,6,8,6,6,7,7
16749,Male,44,7.0,1,mid_educated,1,10.0,1,10.0,2,2,9,7,9,7,8,8,8
16750,Male,47,4.0,8,lower_educated,2,66.0,2,66.0,6,5,3,5,5,88,88,6,2
16751,Male,73,3.0,6,lower_educated,1,7.0,1,7.0,1,8,3,3,7,5,5,7,8
16752,Female,67,5.0,6,lower_educated,8,66.0,1,5.0,2,5,6,8,8,4,3,5,88
16753,Male,36,16.0,1,highly_educated,2,66.0,1,17.0,3,3,3,5,8,6,6,7,7
16754,Male,62,3.0,9,lower_educated,1,1.0,1,17.0,2,6,6,7,8,5,5,3,7
16755,Female,75,14.0,6,highly_educated,1,15.0,2,66.0,6,4,5,5,7,5,5,5,7
16756,Female,33,14.0,8,highly_educated,2,66.0,2,66.0,6,5,6,8,10,6,7,6,6
16757,Female,77,2.0,6,lower_educated,1,7.0,1,7.0,1,10,5,0,3,4,8,5,7
16758,Male,52,17.0,1,highly_educated,1,6.0,2,66.0,6,7,4,8,7,6,6,6,7
16759,Female,33,10.0,3,mid_educated,1,7.0,2,66.0,6,7,6,7,8,4,4,5,5
16760,Female,21,7.0,1,mid_educated,1,11.0,2,66.0,6,7,1,5,6,2,2,5,5
16761,Female,41,17.0,1,highly_educated,1,15.0,1,15.0,2,6,6,7,7,6,6,7,7
16762,Female,59,10.0,1,mid_educated,1,17.0,1,17.0,1,5,3,6,8,4,4,3,3
16763,Female,53,18.0,5,highly_educated,1,88.0,1,17.0,2,6,2,2,8,1,3,4,1
16764,Male,27,9.0,1,mid_educated,2,66.0,2,66.0,6,10,7,4,5,5,5,5,0
16765,Female,63,14.0,1,highly_educated,1,6.0,2,66.0,6,5,3,8,8,4,5,5,6
16766,Male,69,3.0,6,lower_educated,1,1.0,2,66.0,6,6,6,6,7,4,5,5,5
16767,Female,69,14.0,6,highly_educated,1,6.0,2,66.0,6,5,6,8,8,6,6,6,7
16768,Female,53,5.0,1,lower_educated,2,66.0,2,66.0,6,88,7,9,7,5,7,7,7
16769,Male,65,10.0,6,mid_educated,1,1.0,2,66.0,6,6,6,4,7,5,5,3,6
16770,Male,68,5.0,6,lower_educated,2,66.0,1,2.0,4,3,0,4,4,0,0,1,1
16771,Female,60,10.0,1,mid_educated,1,14.0,1,6.0,4,4,6,8,7,7,6,6,7
16772,Female,50,16.0,1,highly_educated,1,1.0,2,66.0,6,3,6,7,8,5,6,6,7
16773,Male,26,10.0,1,mid_educated,1,5.0,2,66.0,6,6,6,8,9,6,6,5,88
16774,Male,57,3.0,5,lower_educated,2,66.0,1,3.0,2,5,4,7,7,3,3,3,4
16775,Male,76,3.0,6,lower_educated,1,17.0,2,66.0,6,5,1,0,0,0,0,0,0
16776,Male,16,2.0,2,lower_educated,3,66.0,2,66.0,6,8,8,8,5,4,7,6,2
16777,Female,63,4.0,9,lower_educated,1,88.0,2,66.0,6,8,5,8,8,5,5,5,6
16778,Male,51,13.0,1,highly_educated,1,4.0,1,4.0,3,0,7,7,8,8,7,7,6
16779,Male,67,9.0,1,mid_educated,1,4.0,2,66.0,6,5,8,9,9,8,7,7,7
16780,Female,66,10.0,5,mid_educated,1,1.0,2,66.0,6,6,7,8,8,8,7,8,7
16781,Female,50,14.0,1,highly_educated,1,10.0,1,10.0,2,8,7,8,8,7,6,7,9
16782,Female,76,4.0,6,lower_educated,1,5.0,2,66.0,6,7,5,3,5,6,5,3,5
16783,Male,80,3.0,8,lower_educated,1,3.0,1,17.0,2,6,5,4,7,5,6,3,5
16784,Male,47,10.0,5,mid_educated,1,9.0,1,9.0,1,8,5,6,8,4,4,3,3
16785,Male,54,11.0,1,mid_educated,1,17.0,1,17.0,3,5,6,6,7,6,6,5,6
16786,Female,59,14.0,1,highly_educated,1,6.0,1,8.0,2,3,8,8,7,6,6,7,8
16787,Male,42,10.0,1,mid_educated,2,66.0,1,18.0,4,8,0,2,3,0,0,0,3
16788,Female,86,2.0,6,lower_educated,1,3.0,1,3.0,3,7,3,6,7,4,6,7,3
16789,Female,65,13.0,6,highly_educated,1,6.0,2,66.0,6,5,4,8,8,7,6,6,5
16790,Female,28,3.0,5,lower_educated,2,66.0,2,66.0,6,4,8,8,8,7,7,88,88
16791,Female,41,14.0,1,highly_educated,1,7.0,1,7.0,2,5,6,7,8,5,6,6,6
16792,Female,65,13.0,6,highly_educated,1,6.0,2,66.0,6,6,6,6,6,6,6,7,7
16793,Female,77,4.0,6,lower_educated,1,17.0,1,17.0,2,5,5,7,9,4,4,4,5
16794,Male,49,17.0,1,highly_educated,1,6.0,2,66.0,6,6,8,9,9,7,7,7,7
16795,Female,38,17.0,8,highly_educated,1,10.0,2,66.0,6,3,8,8,9,7,7,8,8
16796,Male,25,17.0,1,highly_educated,3,66.0,2,66.0,6,3,8,8,5,7,7,7,6
16797,Female,33,9.0,1,mid_educated,2,66.0,2,66.0,6,5,0,5,3,3,5,5,5
16798,Female,61,17.0,8,highly_educated,1,5.0,1,5.0,2,5,7,9,8,7,7,7,7
16799,Female,32,10.0,1,mid_educated,2,66.0,2,66.0,6,6,7,7,8,7,7,7,7
16800,Female,22,6.0,2,mid_educated,1,14.0,2,66.0,6,2,3,6,5,3,3,6,6
16801,Male,60,14.0,1,highly_educated,1,6.0,1,6.0,2,7,7,9,9,6,7,6,6
16802,Male,38,4.0,1,lower_educated,1,1.0,2,66.0,6,6,5,4,4,2,2,2,88
16803,Male,39,16.0,1,highly_educated,1,1.0,1,17.0,2,6,5,3,6,1,3,0,5
16804,Male,73,17.0,6,highly_educated,1,77.0,1,9.0,2,88,0,5,7,6,7,0,0
16805,Female,54,4.0,1,lower_educated,2,66.0,1,8.0,2,3,7,7,8,6,6,88,88
16806,Male,61,5.0,9,lower_educated,1,1.0,2,66.0,6,4,4,4,4,3,4,4,5
16807,Male,40,14.0,1,highly_educated,1,7.0,2,66.0,6,6,7,8,7,7,6,6,6
16808,Female,68,10.0,6,mid_educated,2,66.0,2,66.0,6,6,6,7,7,6,6,6,7
16809,Female,54,16.0,1,highly_educated,1,1.0,1,1.0,2,7,8,9,9,7,7,5,6
16810,Female,51,17.0,1,highly_educated,2,66.0,1,17.0,2,5,3,1,0,0,4,1,0
16811,Male,65,16.0,1,highly_educated,1,17.0,2,66.0,6,5,5,7,8,6,6,7,8
16812,Female,32,17.0,1,highly_educated,1,8.0,1,8.0,2,3,8,8,8,6,7,8,9
16813,Female,18,6.0,2,mid_educated,3,66.0,2,66.0,6,88,6,88,7,88,5,6,88
16814,Female,47,11.0,1,mid_educated,1,10.0,1,17.0,2,3,5,4,6,4,5,5,5
16815,Female,56,3.0,9,lower_educated,2,66.0,2,66.0,6,5,6,7,8,5,5,4,4
16816,Male,48,16.0,1,highly_educated,1,1.0,2,66.0,6,6,6,7,7,5,5,6,6
16817,Female,16,2.0,1,lower_educated,3,66.0,2,66.0,6,1,4,6,6,4,4,5,3
16818,Female,75,9.0,6,mid_educated,1,2.0,2,66.0,6,3,6,7,8,6,6,6,88
16819,Male,31,9.0,1,mid_educated,1,3.0,1,3.0,1,10,4,9,3,6,5,2,88
16820,Male,25,6.0,1,mid_educated,2,66.0,2,66.0,6,5,5,4,7,6,6,7,7
16821,Female,24,10.0,1,mid_educated,1,13.0,1,18.0,2,8,4,1,6,2,4,88,88
16822,Male,77,15.0,6,highly_educated,1,6.0,1,6.0,2,4,7,8,7,6,5,7,6
16823,Male,42,14.0,1,highly_educated,1,1.0,1,17.0,1,6,2,5,7,2,2,3,7
16824,Male,60,2.0,1,lower_educated,1,18.0,2,66.0,6,5,1,3,2,0,0,0,0
16825,Male,33,17.0,1,highly_educated,1,6.0,2,66.0,6,6,8,8,7,7,6,6,8
16826,Female,58,16.0,1,highly_educated,1,1.0,1,15.0,3,4,6,6,8,7,6,6,8
16827,Male,77,17.0,6,highly_educated,1,5.0,2,66.0,6,5,7,8,8,7,7,6,8
16828,Male,43,10.0,1,mid_educated,1,9.0,1,9.0,2,7,6,8,6,5,5,4,6
16829,Male,45,9.0,1,mid_educated,2,66.0,1,10.0,2,7,2,8,9,3,4,3,4
16830,Female,70,4.0,8,lower_educated,1,4.0,1,17.0,2,5,1,8,8,7,1,0,8
16831,Female,54,10.0,1,mid_educated,1,1.0,2,66.0,6,7,7,7,8,6,6,6,6
16832,Male,62,17.0,1,highly_educated,1,1.0,1,6.0,2,7,7,9,9,6,6,7,7
16833,Female,70,7.0,5,mid_educated,1,11.0,1,17.0,2,4,4,5,7,4,6,5,6
16834,Male,84,2.0,5,lower_educated,1,3.0,1,3.0,2,5,5,6,8,3,0,0,7
16835,Female,55,14.0,1,highly_educated,1,1.0,1,1.0,3,7,7,6,6,6,5,4,5
16836,Female,42,18.0,1,highly_educated,1,6.0,1,6.0,3,5,7,8,9,6,6,6,7
16837,Female,56,4.0,1,lower_educated,1,1.0,1,1.0,2,8,8,5,7,7,7,6,6
16838,Female,35,10.0,8,mid_educated,1,10.0,1,10.0,2,4,6,7,8,7,6,6,7
16839,Male,19,4.0,2,lower_educated,1,17.0,2,66.0,6,88,7,7,6,6,6,6,6
16840,Male,75,17.0,6,highly_educated,2,66.0,1,31.0,2,3,8,8,8,9,9,9,9
16841,Female,67,16.0,6,highly_educated,1,6.0,1,6.0,3,6,6,8,8,6,6,5,7
16842,Male,21,4.0,1,lower_educated,8,66.0,2,66.0,6,88,88,5,7,4,4,5,5
16843,Female,49,10.0,1,mid_educated,1,17.0,1,17.0,2,4,6,8,7,5,6,5,7
16844,Male,75,15.0,6,highly_educated,1,15.0,1,15.0,2,7,6,8,8,6,6,5,4
16845,Female,31,4.0,1,lower_educated,2,66.0,2,66.0,6,88,88,88,8,1,1,4,4
16846,Female,42,16.0,1,highly_educated,1,6.0,2,66.0,6,5,4,4,5,5,3,7,6
16847,Male,40,14.0,1,highly_educated,1,15.0,1,88.0,6,4,8,10,9,7,7,7,9
16848,Male,74,17.0,6,highly_educated,1,1.0,1,1.0,1,7,7,9,8,7,7,6,7
16849,Male,61,16.0,1,highly_educated,1,77.0,1,77.0,6,77,7,8,8,6,6,6,6
16850,Female,65,10.0,6,mid_educated,1,10.0,1,10.0,2,3,6,6,7,7,7,2,4
16851,Male,32,2.0,1,lower_educated,2,66.0,2,66.0,6,3,3,3,7,3,3,3,4
16852,Female,57,10.0,1,mid_educated,1,88.0,2,66.0,6,5,5,6,6,4,5,6,6
16853,Female,32,10.0,1,mid_educated,1,10.0,1,10.0,2,5,7,5,8,3,5,5,5
16854,Female,81,4.0,6,lower_educated,1,1.0,1,1.0,2,7,7,8,8,7,7,6,8
16855,Female,43,3.0,8,lower_educated,1,9.0,1,9.0,2,7,3,7,7,3,5,5,88
16856,Male,46,6.0,1,mid_educated,1,1.0,1,1.0,2,8,10,10,10,8,8,7,8
16857,Male,61,16.0,1,highly_educated,1,1.0,2,66.0,6,7,6,7,7,5,5,3,7
16858,Female,65,10.0,8,mid_educated,1,6.0,2,66.0,6,5,6,8,8,4,4,6,88
16859,Female,60,10.0,1,mid_educated,1,15.0,1,15.0,2,3,6,6,8,6,6,7,7
16860,Female,17,2.0,2,lower_educated,3,66.0,2,66.0,6,4,8,9,9,6,7,8,6
16861,Male,24,10.0,1,mid_educated,1,10.0,1,10.0,2,6,4,7,10,3,4,6,7
16862,Male,17,2.0,2,lower_educated,3,66.0,8,66.0,6,5,6,7,9,6,6,8,6
16863,Male,57,14.0,1,highly_educated,1,5.0,1,16.0,2,8,6,7,7,6,5,5,5
16864,Male,55,8.0,1,mid_educated,1,88.0,2,66.0,6,5,2,3,5,2,2,0,1
16865,Female,71,6.0,6,mid_educated,1,77.0,1,77.0,6,7,7,8,10,7,7,7,7
16866,Female,22,9.0,1,mid_educated,1,88.0,2,66.0,6,88,88,88,7,6,5,5,5
16867,Female,68,17.0,6,highly_educated,1,1.0,2,66.0,6,7,5,9,8,5,10,5,8
16868,Female,69,2.0,6,lower_educated,2,66.0,2,66.0,6,88,5,88,7,88,88,88,88
16869,Female,64,4.0,8,lower_educated,1,4.0,1,4.0,2,6,5,7,7,5,6,88,88
16870,Female,57,6.0,8,mid_educated,2,66.0,2,66.0,6,3,5,8,8,3,3,5,5
16871,Male,48,16.0,1,highly_educated,1,1.0,1,1.0,1,8,8,9,7,8,8,7,9
16872,Male,23,6.0,1,mid_educated,1,1.0,2,66.0,6,4,8,9,9,9,9,9,9
16873,Female,39,14.0,1,highly_educated,1,2.0,2,66.0,6,3,6,7,8,4,5,7,6
16874,Female,69,3.0,6,lower_educated,1,6.0,1,17.0,2,1,3,3,6,3,3,2,2
16875,Female,43,14.0,1,highly_educated,1,10.0,1,10.0,2,2,7,6,8,5,6,7,7
16876,Male,84,8.0,6,mid_educated,1,2.0,1,2.0,1,5,6,7,8,5,6,6,8
16877,Male,74,3.0,6,lower_educated,2,66.0,1,17.0,2,5,0,0,5,2,2,0,7
16878,Male,66,16.0,1,highly_educated,1,6.0,1,6.0,2,4,8,9,8,8,7,8,6
16879,Female,27,9.0,1,mid_educated,1,1.0,2,66.0,6,5,6,6,8,6,7,5,5
16880,Female,63,3.0,1,lower_educated,3,66.0,1,8.0,4,88,3,6,7,3,3,88,88
16881,Male,58,11.0,1,mid_educated,1,77.0,1,77.0,6,7,7,9,9,6,6,7,7
16882,Male,59,17.0,1,highly_educated,1,6.0,1,6.0,2,5,7,8,7,6,7,6,5
16883,Male,56,14.0,1,highly_educated,1,88.0,2,66.0,6,4,7,7,8,7,6,6,6
16884,Female,77,4.0,6,lower_educated,1,5.0,2,66.0,6,6,3,5,5,3,0,5,4
16885,Female,34,16.0,1,highly_educated,1,4.0,1,17.0,2,3,0,5,7,4,5,0,7
16886,Male,62,16.0,6,highly_educated,1,1.0,1,1.0,3,8,8,8,9,9,6,7,0
16887,Male,52,14.0,1,highly_educated,1,6.0,2,66.0,6,5,5,8,8,5,6,88,6
16888,Female,70,2.0,6,lower_educated,1,77.0,2,66.0,6,6,6,5,8,3,3,3,6
16889,Male,20,6.0,1,mid_educated,1,1.0,1,16.0,2,7,6,4,7,5,6,6,7
16890,Male,65,10.0,1,mid_educated,1,7.0,1,7.0,2,6,3,7,6,2,5,0,7
16891,Female,64,16.0,1,highly_educated,1,13.0,1,17.0,2,6,8,8,7,4,4,7,6
16892,Female,25,10.0,1,mid_educated,1,16.0,2,66.0,6,8,6,6,8,6,7,6,6
16893,Female,82,4.0,6,lower_educated,1,2.0,1,18.0,2,5,6,5,8,6,6,5,6
16894,Female,65,17.0,9,highly_educated,1,6.0,2,66.0,6,3,6,8,7,5,6,7,7
16895,Male,52,16.0,1,highly_educated,3,66.0,2,66.0,6,4,4,7,7,3,3,4,4
16896,Male,82,10.0,6,mid_educated,1,16.0,2,66.0,6,7,0,5,5,3,6,4,7
16897,Male,23,15.0,2,highly_educated,1,6.0,1,6.0,2,3,7,5,8,6,5,7,5
16898,Male,37,10.0,1,mid_educated,2,66.0,1,7.0,2,7,7,8,10,7,5,88,88
16899,Female,22,12.0,2,highly_educated,2,66.0,1,15.0,2,2,8,9,8,5,6,8,7
16900,Female,72,14.0,6,highly_educated,2,66.0,2,66.0,6,5,4,5,4,4,4,4,4
16901,Female,71,16.0,6,highly_educated,1,6.0,1,6.0,2,4,8,8,7,6,6,7,7
16902,Male,24,14.0,1,highly_educated,1,10.0,2,66.0,6,2,6,7,8,5,5,6,6
16903,Female,23,6.0,2,mid_educated,1,6.0,1,15.0,2,3,5,6,8,5,6,6,6
16904,Female,50,16.0,8,highly_educated,1,2.0,1,2.0,1,4,6,5,3,6,7,2,6
16905,Female,47,4.0,3,lower_educated,1,3.0,1,3.0,1,8,0,3,0,0,2,0,0
16906,Male,63,6.0,3,mid_educated,1,1.0,1,1.0,2,7,8,9,9,8,7,6,8
16907,Female,51,9.0,1,mid_educated,1,6.0,2,66.0,6,7,2,6,7,3,2,1,3
16908,Female,41,4.0,8,lower_educated,2,66.0,2,66.0,6,5,5,8,9,0,0,9,8
16909,Female,60,9.0,1,mid_educated,1,8.0,1,8.0,2,2,6,7,7,5,5,6,6
16910,Female,35,14.0,1,highly_educated,1,88.0,1,4.0,2,4,6,8,8,6,6,7,88
16911,Female,60,4.0,1,lower_educated,1,6.0,2,66.0,6,6,4,6,7,4,4,4,6
16912,Male,38,18.0,1,highly_educated,1,1.0,2,66.0,6,5,7,8,8,7,6,7,7
16913,Male,66,3.0,6,lower_educated,1,2.0,2,66.0,6,0,3,3,5,2,3,3,4
16914,Male,40,6.0,1,mid_educated,1,10.0,1,10.0,2,3,5,7,7,6,6,6,7
16915,Female,45,9.0,8,mid_educated,2,66.0,2,66.0,6,5,5,6,4,6,6,7,8
16916,Male,52,12.0,1,highly_educated,1,8.0,1,8.0,2,3,9,10,9,6,6,8,7
16917,Female,27,9.0,1,mid_educated,3,66.0,2,66.0,6,2,8,9,88,7,7,9,88
16918,Female,21,9.0,8,mid_educated,1,88.0,1,17.0,2,7,5,7,7,5,5,6,6
16919,Male,54,7.0,1,mid_educated,1,8.0,1,2.0,2,3,6,7,6,4,4,5,4
16920,Male,53,3.0,1,lower_educated,1,3.0,2,66.0,6,6,1,7,7,1,2,2,2
16921,Male,68,7.0,6,mid_educated,1,15.0,1,15.0,2,88,8,9,6,6,6,7,5
16922,Male,76,3.0,6,lower_educated,1,2.0,2,66.0,6,5,7,10,10,10,10,8,8
16923,Male,53,16.0,1,highly_educated,1,1.0,2,66.0,6,7,8,8,10,6,3,1,1
16924,Male,43,16.0,1,highly_educated,1,1.0,2,66.0,6,8,7,88,10,6,5,5,9
16925,Male,54,6.0,1,mid_educated,1,5.0,1,17.0,2,7,5,6,7,4,5,3,7
16926,Female,66,11.0,8,mid_educated,2,66.0,2,66.0,6,5,2,2,5,2,2,2,6
16927,Female,60,10.0,1,mid_educated,1,1.0,2,66.0,6,7,7,7,7,7,8,6,7
16928,Male,50,10.0,8,mid_educated,3,66.0,2,66.0,6,5,6,6,8,3,4,4,4
16929,Female,68,10.0,6,mid_educated,1,3.0,1,3.0,3,5,3,5,5,6,5,0,0
16930,Male,76,14.0,8,highly_educated,1,2.0,1,2.0,2,2,7,8,9,7,7,7,8
16931,Female,37,17.0,8,highly_educated,1,6.0,2,66.0,6,4,6,8,8,5,5,5,6
16932,Male,69,3.0,6,lower_educated,1,1.0,1,3.0,2,7,6,8,9,6,6,4,3
16933,Female,27,14.0,1,highly_educated,1,88.0,2,66.0,6,5,4,5,8,4,5,5,6
16934,Female,85,3.0,6,lower_educated,1,5.0,2,66.0,6,5,4,5,6,3,2,6,5
16935,Female,35,17.0,1,highly_educated,1,6.0,1,8.0,2,2,4,7,7,7,6,7,6
16936,Female,16,9.0,2,mid_educated,3,66.0,2,66.0,6,4,8,8,8,7,7,8,8
16937,Female,69,9.0,1,mid_educated,2,66.0,2,66.0,6,8,7,7,5,88,88,88,88
16938,Male,38,14.0,1,highly_educated,1,1.0,2,66.0,6,7,6,8,8,6,6,88,88
16939,Male,53,10.0,1,mid_educated,1,5.0,2,66.0,6,6,7,8,8,6,8,6,8
16940,Male,45,15.0,1,highly_educated,1,10.0,1,10.0,3,2,8,9,8,6,7,8,9
16941,Male,73,2.0,6,lower_educated,1,5.0,1,5.0,1,6,6,6,7,6,7,6,4
16942,Female,79,4.0,6,lower_educated,1,1.0,1,1.0,3,5,7,8,8,8,8,6,7
16943,Female,57,14.0,8,highly_educated,1,5.0,1,5.0,2,4,6,7,8,6,6,5,7
16944,Male,64,3.0,5,lower_educated,1,17.0,1,17.0,1,7,3,0,5,4,4,0,6
16945,Male,43,4.0,1,lower_educated,1,1.0,2,66.0,6,6,8,10,9,7,7,7,8
16946,Male,20,7.0,2,mid_educated,1,6.0,2,66.0,6,6,8,9,9,8,8,8,9
16947,Male,42,14.0,1,highly_educated,1,6.0,2,66.0,6,5,7,10,10,3,5,2,2
16948,Female,50,9.0,5,mid_educated,2,66.0,1,17.0,2,5,0,0,2,0,1,0,1
16949,Male,26,7.0,2,mid_educated,1,99.0,2,66.0,6,3,2,9,7,0,0,5,4
16950,Female,37,1.0,1,lower_educated,1,1.0,1,1.0,2,7,6,8,9,6,8,6,6
16951,Male,65,13.0,1,highly_educated,1,7.0,1,7.0,2,5,0,2,6,0,3,1,7
16952,Male,51,17.0,1,highly_educated,1,1.0,1,1.0,2,9,2,2,9,1,1,0,0
16953,Male,33,4.0,1,lower_educated,1,13.0,1,17.0,2,4,2,6,7,4,2,88,6
16954,Male,24,14.0,2,highly_educated,2,66.0,1,1.0,2,6,8,8,9,7,7,8,7
16955,Male,17,4.0,1,lower_educated,3,66.0,1,8.0,2,3,6,7,8,6,7,7,6
16956,Female,73,4.0,6,lower_educated,1,4.0,1,4.0,2,3,3,6,8,3,3,7,5
16957,Male,83,4.0,6,lower_educated,1,9.0,2,66.0,6,7,1,7,7,1,5,7,6
16958,Female,58,10.0,1,mid_educated,1,1.0,2,66.0,6,6,8,8,8,7,7,7,7
16959,Female,19,7.0,2,mid_educated,3,66.0,1,15.0,2,4,7,6,8,6,4,8,8
16960,Female,29,14.0,1,highly_educated,1,1.0,2,66.0,6,7,8,8,8,7,7,8,8
16961,Female,19,7.0,2,mid_educated,3,66.0,2,66.0,6,88,7,9,7,5,5,6,88
16962,Male,36,16.0,1,highly_educated,1,1.0,1,1.0,2,7,6,5,6,7,7,5,5
16963,Female,46,9.0,8,mid_educated,1,7.0,1,7.0,2,7,5,6,7,2,2,6,7
16964,Male,32,4.0,1,lower_educated,2,66.0,2,66.0,6,8,3,5,5,3,2,0,3
16965,Female,52,11.0,1,mid_educated,1,1.0,2,66.0,6,6,7,6,7,7,7,6,7
16966,Male,19,5.0,1,lower_educated,3,66.0,2,66.0,6,3,5,7,5,6,6,6,8
16967,Male,18,4.0,2,lower_educated,3,66.0,1,17.0,2,8,6,6,8,7,6,5,8
16968,Female,33,9.0,1,mid_educated,1,8.0,1,8.0,2,1,7,9,9,8,8,8,8
16969,Male,83,16.0,6,highly_educated,1,99.0,2,66.0,6,4,7,8,7,6,6,7,6
16970,Female,29,14.0,8,highly_educated,2,66.0,2,66.0,6,3,6,8,9,4,6,7,7
16971,Female,74,3.0,6,lower_educated,1,4.0,1,4.0,2,88,6,7,7,6,6,88,88
16972,Male,66,14.0,1,highly_educated,1,10.0,1,10.0,2,0,6,7,7,6,5,4,4
16973,Female,52,13.0,1,highly_educated,1,6.0,1,2.0,1,2,7,7,8,6,7,2,7
16974,Female,46,12.0,1,highly_educated,1,1.0,1,1.0,2,7,6,7,7,6,7,5,6
16975,Male,22,9.0,2,mid_educated,1,9.0,1,9.0,2,7,3,6,8,2,3,3,5
16976,Male,51,10.0,1,mid_educated,1,7.0,1,7.0,2,88,3,5,6,3,3,1,1
16977,Male,20,4.0,4,lower_educated,3,66.0,2,66.0,6,5,3,5,3,5,5,5,6
16978,Male,85,14.0,6,highly_educated,1,77.0,1,77.0,6,8,7,5,5,6,5,4,5
16979,Female,34,10.0,1,mid_educated,1,4.0,2,66.0,6,5,6,4,6,3,4,6,7
16980,Male,64,10.0,1,mid_educated,1,17.0,1,17.0,2,7,2,6,6,1,1,1,4
16981,Female,26,17.0,3,highly_educated,1,8.0,2,66.0,6,3,7,9,8,5,5,7,7
16982,Male,64,3.0,5,lower_educated,2,66.0,2,66.0,6,5,3,5,4,1,4,4,4
16983,Female,46,16.0,1,highly_educated,1,6.0,2,66.0,6,0,3,6,7,5,5,5,7
16984,Male,63,10.0,1,mid_educated,1,8.0,2,66.0,6,5,8,9,8,8,8,8,7
16985,Female,81,4.0,6,lower_educated,1,5.0,1,5.0,2,5,4,7,9,7,7,7,7
16986,Female,25,12.0,2,highly_educated,1,6.0,2,66.0,6,4,4,3,6,3,3,5,5
16987,Male,63,14.0,1,highly_educated,1,1.0,1,17.0,2,5,4,8,10,3,3,3,5
16988,Male,82,5.0,6,lower_educated,1,6.0,1,6.0,3,7,4,5,6,5,5,5,5
16989,Female,53,10.0,1,mid_educated,2,66.0,1,18.0,2,7,5,8,8,4,5,88,8
16990,Male,45,17.0,1,highly_educated,1,6.0,2,66.0,6,7,7,8,7,6,5,4,4
16991,Female,31,10.0,1,mid_educated,1,2.0,1,17.0,2,6,5,6,8,6,6,5,5
16992,Female,76,17.0,6,highly_educated,1,77.0,1,77.0,6,88,4,6,7,5,5,4,4
16993,Female,62,5.0,8,lower_educated,1,5.0,1,5.0,2,5,6,7,7,6,6,5,88
16994,Male,20,2.0,1,lower_educated,1,88.0,2,66.0,6,7,3,7,3,2,2,2,2
16995,Male,72,10.0,6,mid_educated,1,1.0,1,5.0,2,6,6,7,8,6,6,6,88
16996,Female,48,14.0,1,highly_educated,1,1.0,2,66.0,6,8,8,7,6,5,5,7,6
16997,Female,72,17.0,6,highly_educated,1,1.0,1,1.0,1,8,2,5,8,2,2,1,7
16998,Female,79,3.0,6,lower_educated,2,66.0,2,66.0,6,5,1,1,7,1,1,1,1
16999,Female,33,16.0,8,highly_educated,1,8.0,1,8.0,2,2,7,8,8,6,6,6,7
17000,Female,57,3.0,99,lower_educated,1,3.0,1,3.0,1,6,0,0,0,0,0,0,0
17001,Female,43,5555.0,8,,2,66.0,2,66.0,6,88,7,8,8,6,5,5,5
17002,Male,52,10.0,1,mid_educated,1,18.0,1,17.0,3,5,3,4,7,5,5,5,5
17003,Male,67,16.0,1,highly_educated,1,1.0,1,1.0,2,4,6,8,8,6,5,8,8
17004,Female,58,2.0,9,lower_educated,2,66.0,2,66.0,6,2,1,3,2,1,0,1,0
17005,Male,32,9.0,1,mid_educated,1,17.0,1,17.0,2,8,5,7,7,6,6,5,5
17006,Male,27,3.0,1,lower_educated,1,2.0,2,66.0,6,7,4,5,6,3,2,3,3
17007,Male,64,9.0,6,mid_educated,1,16.0,1,16.0,2,7,7,9,7,7,7,7,7
17008,Male,68,3.0,6,lower_educated,1,17.0,2,66.0,6,6,4,2,5,3,3,2,4
17009,Male,62,4.0,1,lower_educated,1,6.0,1,1.0,2,5,8,7,7,7,7,7,7
17010,Female,16,2.0,2,lower_educated,3,66.0,2,66.0,6,88,8,88,9,88,88,88,88
17011,Female,82,13.0,6,highly_educated,1,1.0,1,1.0,3,6,4,3,9,2,2,1,6
17012,Female,28,16.0,1,highly_educated,1,88.0,2,66.0,6,4,6,7,7,6,7,7,7
17013,Female,36,17.0,1,highly_educated,1,1.0,1,1.0,3,6,6,9,9,6,6,7,8
17014,Male,54,10.0,1,mid_educated,1,16.0,1,16.0,2,6,7,7,8,5,4,2,8
17015,Female,43,17.0,1,highly_educated,1,6.0,1,6.0,2,4,7,8,8,5,6,7,7
17016,Male,21,9.0,2,mid_educated,2,66.0,2,66.0,6,4,7,9,9,8,8,7,7
17017,Female,20,7.0,2,mid_educated,3,66.0,1,15.0,1,1,8,9,6,6,7,6,7
17018,Female,22,12.0,2,highly_educated,1,8.0,1,8.0,2,2,6,8,7,5,6,8,7
17019,Female,29,17.0,1,highly_educated,1,10.0,2,66.0,6,4,6,8,9,6,5,7,7
17020,Male,70,17.0,8,highly_educated,1,2.0,1,6.0,2,3,6,7,3,2,0,4,1
17021,Male,31,12.0,1,highly_educated,2,66.0,1,8.0,2,1,7,8,7,6,6,7,8
17022,Male,71,16.0,6,highly_educated,1,1.0,1,1.0,1,8,6,8,8,6,6,7,8
17023,Female,17,1.0,2,lower_educated,3,66.0,1,10.0,2,3,4,5,7,6,5,5,7
