,gender,age,education,activity_work,educational_level,voted,voted_party,close_party,which_p_close,how_close,placement_l_r,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun
17165,Female,16.0,2.0,2.0,lower_educated,3.0,,2,66.0,6,2.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0
17166,Female,64.0,2.0,8.0,lower_educated,1.0,10.0,1,3.0,2,,4.0,3.0,7.0,4.0,5.0,,7.0
17167,Male,34.0,14.0,1.0,highly_educated,1.0,10.0,1,10.0,2,2.0,6.0,7.0,5.0,6.0,6.0,8.0,
17168,Female,41.0,14.0,8.0,highly_educated,1.0,1.0,2,66.0,6,6.0,0.0,4.0,8.0,1.0,1.0,,6.0
17169,Female,50.0,6.0,1.0,mid_educated,1.0,1.0,1,17.0,2,4.0,4.0,8.0,8.0,4.0,3.0,4.0,4.0
17170,Female,70.0,3.0,6.0,lower_educated,1.0,16.0,1,18.0,3,8.0,4.0,5.0,2.0,5.0,6.0,,6.0
17171,Male,71.0,7.0,6.0,mid_educated,1.0,6.0,2,66.0,6,6.0,6.0,7.0,7.0,6.0,5.0,7.0,7.0
17172,Male,50.0,16.0,1.0,highly_educated,1.0,1.0,1,1.0,2,7.0,3.0,3.0,6.0,6.0,4.0,4.0,5.0
17173,Female,38.0,10.0,8.0,mid_educated,2.0,,2,66.0,6,,4.0,6.0,7.0,7.0,1.0,3.0,7.0
17174,Male,62.0,14.0,1.0,highly_educated,1.0,15.0,1,15.0,2,3.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0
17175,Female,25.0,10.0,1.0,mid_educated,1.0,1.0,1,7.0,2,5.0,,6.0,8.0,6.0,5.0,,
17176,Female,28.0,14.0,1.0,highly_educated,1.0,4.0,2,66.0,6,4.0,5.0,7.0,7.0,6.0,6.0,5.0,7.0
17177,Male,69.0,9.0,6.0,mid_educated,1.0,1.0,1,17.0,2,5.0,6.0,3.0,8.0,5.0,5.0,2.0,7.0
17178,Female,64.0,,,,1.0,3.0,2,66.0,6,6.0,6.0,6.0,7.0,8.0,5.0,5.0,
17179,Male,70.0,10.0,6.0,mid_educated,1.0,1.0,2,66.0,6,4.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0
17180,Female,43.0,14.0,1.0,highly_educated,1.0,8.0,1,8.0,4,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
17181,Male,72.0,14.0,6.0,highly_educated,1.0,,1,5.0,3,7.0,6.0,7.0,6.0,4.0,6.0,6.0,7.0
17182,Male,57.0,16.0,1.0,highly_educated,1.0,6.0,2,66.0,6,2.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0
17183,Male,16.0,2.0,2.0,lower_educated,3.0,,2,66.0,6,7.0,6.0,8.0,7.0,6.0,5.0,8.0,8.0
17184,Male,51.0,17.0,1.0,highly_educated,1.0,1.0,1,6.0,3,7.0,2.0,9.0,9.0,2.0,2.0,1.0,6.0
17185,Male,39.0,2.0,5.0,lower_educated,1.0,,2,66.0,6,6.0,7.0,7.0,9.0,7.0,5.0,6.0,6.0
17186,Female,33.0,14.0,8.0,highly_educated,1.0,6.0,2,66.0,6,6.0,7.0,5.0,8.0,5.0,6.0,7.0,7.0
17187,Female,35.0,14.0,1.0,highly_educated,1.0,8.0,1,8.0,2,5.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0
17188,Female,19.0,4.0,1.0,lower_educated,3.0,,1,5.0,2,5.0,7.0,7.0,8.0,7.0,8.0,8.0,
17189,Male,67.0,14.0,8.0,highly_educated,1.0,7.0,1,7.0,1,6.0,5.0,8.0,5.0,5.0,5.0,4.0,5.0
17190,Male,33.0,17.0,1.0,highly_educated,1.0,1.0,1,2.0,2,4.0,7.0,8.0,8.0,6.0,7.0,6.0,9.0
17191,Female,66.0,14.0,1.0,highly_educated,1.0,9.0,1,9.0,2,7.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0
17192,Male,69.0,16.0,6.0,highly_educated,1.0,1.0,1,1.0,2,7.0,2.0,3.0,5.0,2.0,2.0,0.0,0.0
17193,Female,42.0,3.0,1.0,lower_educated,1.0,12.0,2,66.0,6,5.0,6.0,7.0,7.0,5.0,5.0,4.0,4.0
17194,Male,30.0,10.0,1.0,mid_educated,1.0,3.0,1,1.0,1,9.0,4.0,6.0,7.0,3.0,3.0,4.0,7.0
17195,Female,65.0,10.0,5.0,mid_educated,2.0,,1,17.0,2,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0
17196,Male,33.0,14.0,1.0,highly_educated,1.0,,2,66.0,6,5.0,7.0,8.0,8.0,6.0,7.0,7.0,6.0
17197,Female,32.0,10.0,8.0,mid_educated,1.0,9.0,1,9.0,1,7.0,6.0,6.0,8.0,5.0,6.0,6.0,6.0
17198,Female,26.0,17.0,1.0,highly_educated,3.0,,2,66.0,6,4.0,6.0,8.0,8.0,5.0,5.0,7.0,7.0
17199,Female,66.0,16.0,6.0,highly_educated,1.0,17.0,1,17.0,2,6.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0
17200,Male,64.0,17.0,1.0,highly_educated,1.0,6.0,1,10.0,1,4.0,6.0,9.0,8.0,6.0,7.0,6.0,8.0
17201,Female,67.0,3.0,6.0,lower_educated,1.0,1.0,8,66.0,6,8.0,3.0,4.0,7.0,3.0,5.0,4.0,6.0
17202,Male,66.0,3.0,6.0,lower_educated,2.0,,2,66.0,6,5.0,6.0,8.0,7.0,5.0,6.0,0.0,8.0
17203,Female,56.0,3.0,1.0,lower_educated,1.0,2.0,2,66.0,6,5.0,4.0,5.0,8.0,6.0,6.0,6.0,5.0
17204,Female,57.0,17.0,1.0,highly_educated,1.0,8.0,1,8.0,3,3.0,7.0,8.0,8.0,5.0,4.0,2.0,2.0
17205,Female,32.0,9.0,1.0,mid_educated,1.0,2.0,1,2.0,2,,8.0,6.0,,9.0,5.0,8.0,7.0
17206,Female,68.0,3.0,8.0,lower_educated,1.0,3.0,1,17.0,2,5.0,4.0,4.0,7.0,4.0,4.0,0.0,5.0
17207,Female,88.0,7.0,8.0,mid_educated,1.0,9.0,1,9.0,2,8.0,4.0,6.0,7.0,5.0,4.0,3.0,2.0
17208,Male,37.0,4.0,1.0,lower_educated,1.0,9.0,1,9.0,1,8.0,5.0,8.0,10.0,5.0,5.0,2.0,5.0
17209,Male,44.0,14.0,1.0,highly_educated,1.0,1.0,2,66.0,6,3.0,6.0,8.0,9.0,5.0,5.0,6.0,8.0
17210,Male,28.0,17.0,1.0,highly_educated,1.0,,1,77.0,6,5.0,6.0,7.0,7.0,6.0,3.0,7.0,3.0
17211,Female,68.0,3.0,6.0,lower_educated,1.0,1.0,2,66.0,6,6.0,7.0,4.0,9.0,7.0,7.0,7.0,5.0
17212,Female,39.0,16.0,1.0,highly_educated,1.0,2.0,1,2.0,2,4.0,6.0,8.0,7.0,5.0,5.0,6.0,5.0
17213,Female,50.0,11.0,1.0,mid_educated,1.0,8.0,1,4.0,2,3.0,8.0,8.0,8.0,6.0,7.0,8.0,6.0
17214,Male,47.0,17.0,1.0,highly_educated,1.0,5.0,2,66.0,6,8.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0
17215,Male,75.0,13.0,6.0,highly_educated,1.0,5.0,1,18.0,1,7.0,4.0,6.0,7.0,4.0,5.0,5.0,5.0
17216,Male,51.0,17.0,1.0,highly_educated,1.0,7.0,1,7.0,3,4.0,5.0,9.0,9.0,2.0,6.0,,
17217,Female,30.0,10.0,8.0,mid_educated,1.0,,2,66.0,6,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0
17218,Male,83.0,7.0,6.0,mid_educated,1.0,5.0,2,66.0,6,8.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0
17219,Male,74.0,5.0,6.0,lower_educated,1.0,1.0,2,66.0,6,10.0,5.0,6.0,9.0,3.0,3.0,3.0,8.0
17220,Female,85.0,2.0,6.0,lower_educated,2.0,,2,66.0,6,,6.0,6.0,8.0,6.0,6.0,8.0,6.0
17221,Male,33.0,10.0,1.0,mid_educated,2.0,,1,17.0,3,3.0,0.0,3.0,8.0,4.0,5.0,6.0,6.0
17222,Female,24.0,7.0,1.0,mid_educated,1.0,10.0,2,66.0,6,5.0,6.0,5.0,8.0,5.0,6.0,4.0,4.0
17223,Male,52.0,16.0,1.0,highly_educated,1.0,6.0,2,66.0,6,5.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0
17224,Female,55.0,3.0,1.0,lower_educated,2.0,,2,66.0,6,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
17225,Female,34.0,17.0,8.0,highly_educated,1.0,1.0,2,66.0,6,5.0,8.0,9.0,9.0,4.0,5.0,5.0,6.0
17226,Female,49.0,14.0,1.0,highly_educated,3.0,,2,66.0,6,5.0,6.0,5.0,4.0,4.0,7.0,3.0,4.0
17227,Female,38.0,16.0,1.0,highly_educated,1.0,8.0,1,8.0,2,3.0,4.0,7.0,8.0,5.0,5.0,5.0,5.0
17228,Male,34.0,17.0,1.0,highly_educated,1.0,31.0,1,1.0,3,7.0,7.0,8.0,8.0,6.0,6.0,5.0,6.0
17229,Female,77.0,18.0,6.0,highly_educated,1.0,6.0,1,6.0,2,2.0,5.0,7.0,7.0,4.0,4.0,6.0,7.0
17230,Female,44.0,1.0,3.0,lower_educated,1.0,1.0,1,1.0,2,8.0,8.0,8.0,9.0,7.0,7.0,,5.0
17231,Female,85.0,3.0,6.0,lower_educated,1.0,5.0,1,5.0,2,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
17232,Male,37.0,17.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,7.0,9.0,8.0,7.0,7.0,7.0,7.0
17233,Male,49.0,10.0,1.0,mid_educated,1.0,8.0,1,8.0,2,1.0,6.0,6.0,8.0,6.0,5.0,6.0,5.0
17234,Female,33.0,17.0,1.0,highly_educated,1.0,6.0,2,66.0,6,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0
17235,Male,60.0,16.0,8.0,highly_educated,1.0,6.0,8,66.0,6,7.0,7.0,5.0,6.0,5.0,5.0,7.0,5.0
17236,Male,51.0,13.0,1.0,highly_educated,1.0,5.0,2,66.0,6,7.0,6.0,9.0,8.0,3.0,4.0,4.0,6.0
17237,Male,32.0,16.0,1.0,highly_educated,1.0,1.0,2,66.0,6,9.0,4.0,6.0,8.0,3.0,3.0,4.0,6.0
17238,Male,19.0,4.0,2.0,lower_educated,1.0,13.0,1,3.0,3,7.0,3.0,6.0,7.0,5.0,5.0,5.0,
17239,Male,40.0,16.0,1.0,highly_educated,1.0,17.0,2,66.0,6,8.0,5.0,8.0,7.0,4.0,4.0,6.0,6.0
17240,Male,48.0,16.0,1.0,highly_educated,1.0,1.0,2,66.0,6,7.0,7.0,7.0,8.0,6.0,3.0,2.0,4.0
17241,Male,65.0,7.0,1.0,mid_educated,3.0,,1,17.0,4,7.0,5.0,7.0,8.0,6.0,5.0,4.0,4.0
17242,Female,20.0,10.0,1.0,mid_educated,3.0,,1,16.0,2,10.0,7.0,3.0,8.0,6.0,6.0,7.0,7.0
17243,Female,63.0,13.0,3.0,highly_educated,1.0,11.0,1,11.0,2,5.0,5.0,8.0,8.0,6.0,6.0,7.0,8.0
17244,Female,63.0,4.0,8.0,lower_educated,1.0,6.0,1,8.0,3,5.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0
17245,Female,70.0,2.0,6.0,lower_educated,1.0,1.0,2,66.0,6,5.0,4.0,4.0,6.0,4.0,4.0,4.0,
17246,Female,36.0,17.0,8.0,highly_educated,1.0,6.0,2,66.0,6,5.0,3.0,6.0,7.0,2.0,2.0,3.0,5.0
17247,Female,38.0,17.0,1.0,highly_educated,1.0,,1,77.0,6,7.0,1.0,5.0,7.0,2.0,2.0,0.0,
17248,Male,20.0,7.0,1.0,mid_educated,1.0,10.0,1,10.0,2,1.0,3.0,6.0,8.0,3.0,3.0,5.0,8.0
17249,Female,73.0,4.0,6.0,lower_educated,1.0,1.0,2,66.0,6,6.0,5.0,7.0,8.0,6.0,5.0,6.0,7.0
17250,Female,69.0,3.0,6.0,lower_educated,1.0,4.0,1,3.0,2,7.0,0.0,5.0,5.0,2.0,2.0,,5.0
17251,Male,63.0,16.0,1.0,highly_educated,1.0,1.0,2,66.0,6,7.0,6.0,8.0,7.0,5.0,5.0,6.0,7.0
17252,Male,34.0,9.0,1.0,mid_educated,2.0,,2,66.0,6,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0
17253,Male,70.0,,6.0,,1.0,2.0,1,6.0,2,5.0,3.0,4.0,9.0,2.0,4.0,6.0,7.0
17254,Female,16.0,2.0,2.0,lower_educated,3.0,,2,66.0,6,5.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0
17255,Female,42.0,13.0,1.0,highly_educated,1.0,10.0,1,10.0,2,5.0,7.0,8.0,8.0,5.0,5.0,6.0,8.0
17256,Male,61.0,10.0,5.0,mid_educated,1.0,1.0,1,88.0,6,6.0,2.0,3.0,2.0,2.0,2.0,4.0,6.0
17257,Female,63.0,14.0,1.0,highly_educated,1.0,6.0,1,2.0,3,5.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0
17258,Female,20.0,6.0,1.0,mid_educated,3.0,,1,6.0,2,3.0,4.0,7.0,7.0,4.0,4.0,5.0,6.0
17259,Female,66.0,13.0,1.0,highly_educated,1.0,8.0,1,8.0,2,3.0,6.0,7.0,6.0,6.0,6.0,7.0,
17260,Male,18.0,6.0,2.0,mid_educated,3.0,,2,66.0,6,4.0,5.0,9.0,7.0,3.0,4.0,5.0,6.0
17261,Male,61.0,4.0,1.0,lower_educated,1.0,3.0,1,17.0,1,8.0,2.0,8.0,5.0,1.0,6.0,2.0,3.0
17262,Female,63.0,11.0,1.0,mid_educated,1.0,6.0,1,6.0,2,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0
17263,Female,23.0,10.0,1.0,mid_educated,,,2,66.0,6,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
17264,Female,25.0,6.0,8.0,mid_educated,1.0,2.0,1,15.0,2,3.0,5.0,7.0,7.0,5.0,5.0,7.0,7.0
17265,Female,54.0,6.0,1.0,mid_educated,1.0,10.0,2,66.0,6,2.0,7.0,8.0,9.0,7.0,7.0,8.0,6.0
17266,Male,35.0,10.0,1.0,mid_educated,2.0,,2,66.0,6,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
17267,Male,56.0,10.0,1.0,mid_educated,1.0,8.0,1,8.0,2,7.0,6.0,8.0,8.0,4.0,6.0,7.0,7.0
17268,Male,26.0,7.0,2.0,mid_educated,1.0,8.0,8,66.0,6,2.0,8.0,9.0,6.0,5.0,5.0,8.0,4.0
17269,Male,53.0,3.0,1.0,lower_educated,2.0,,2,66.0,6,5.0,5.0,5.0,7.0,5.0,4.0,4.0,4.0
17270,Male,28.0,10.0,1.0,mid_educated,2.0,,2,66.0,6,5.0,7.0,7.0,8.0,6.0,4.0,5.0,7.0
17271,Female,49.0,10.0,1.0,mid_educated,1.0,10.0,2,66.0,6,2.0,5.0,7.0,3.0,5.0,5.0,5.0,
17272,Female,82.0,2.0,6.0,lower_educated,2.0,,1,5.0,2,5.0,6.0,7.0,8.0,5.0,5.0,3.0,3.0
17273,Female,56.0,2.0,5.0,lower_educated,2.0,,2,66.0,6,,3.0,3.0,2.0,3.0,2.0,3.0,
17274,Female,60.0,4.0,8.0,lower_educated,1.0,1.0,2,66.0,6,7.0,7.0,7.0,5.0,5.0,5.0,6.0,8.0
17275,Female,44.0,9.0,8.0,mid_educated,1.0,2.0,2,66.0,6,3.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0
17276,Male,75.0,3.0,6.0,lower_educated,1.0,17.0,2,66.0,6,6.0,4.0,8.0,6.0,6.0,6.0,5.0,5.0
17277,Male,19.0,7.0,2.0,mid_educated,3.0,,2,66.0,6,4.0,4.0,5.0,7.0,3.0,4.0,4.0,6.0
17278,Female,55.0,10.0,8.0,mid_educated,1.0,17.0,1,17.0,2,3.0,6.0,8.0,8.0,6.0,5.0,5.0,6.0
17279,Male,41.0,3.0,1.0,lower_educated,1.0,5.0,1,5.0,2,7.0,6.0,7.0,8.0,6.0,4.0,6.0,7.0
17280,Male,20.0,10.0,2.0,mid_educated,2.0,,2,66.0,6,5.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0
17281,Male,40.0,18.0,1.0,highly_educated,1.0,8.0,1,8.0,2,3.0,8.0,9.0,7.0,6.0,7.0,7.0,7.0
17282,Male,16.0,2.0,2.0,lower_educated,3.0,,1,13.0,3,6.0,8.0,9.0,8.0,7.0,5.0,8.0,8.0
17283,Female,79.0,14.0,6.0,highly_educated,1.0,15.0,2,66.0,6,2.0,5.0,8.0,7.0,5.0,5.0,3.0,4.0
17284,Male,31.0,16.0,1.0,highly_educated,1.0,5.0,8,66.0,6,6.0,7.0,7.0,8.0,7.0,5.0,9.0,4.0
17285,Male,16.0,2.0,2.0,lower_educated,3.0,,2,66.0,6,5.0,7.0,8.0,8.0,7.0,7.0,8.0,
17286,Female,70.0,4.0,6.0,lower_educated,1.0,8.0,1,17.0,2,6.0,2.0,6.0,7.0,0.0,3.0,7.0,8.0
17287,Female,50.0,9.0,1.0,mid_educated,2.0,,1,7.0,3,7.0,6.0,8.0,8.0,9.0,7.0,8.0,7.0
17288,Male,75.0,9.0,6.0,mid_educated,1.0,5.0,2,66.0,6,7.0,6.0,6.0,7.0,4.0,7.0,2.0,6.0
17289,Female,24.0,16.0,1.0,highly_educated,1.0,5.0,2,66.0,6,4.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0
17290,Female,41.0,9.0,8.0,mid_educated,3.0,,1,6.0,2,6.0,8.0,8.0,9.0,8.0,7.0,6.0,4.0
17291,Female,30.0,10.0,8.0,mid_educated,1.0,9.0,1,7.0,2,8.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0
17292,Male,57.0,8.0,1.0,mid_educated,1.0,1.0,2,66.0,6,4.0,6.0,6.0,7.0,5.0,6.0,4.0,7.0
17293,Female,65.0,10.0,6.0,mid_educated,1.0,1.0,2,66.0,6,6.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0
17294,Female,62.0,9.0,1.0,mid_educated,1.0,7.0,1,7.0,1,5.0,7.0,8.0,7.0,7.0,7.0,4.0,6.0
17295,Male,16.0,2.0,2.0,lower_educated,3.0,,1,8.0,1,2.0,4.0,7.0,8.0,3.0,4.0,5.0,5.0
17296,Female,38.0,16.0,1.0,highly_educated,1.0,2.0,1,8.0,2,3.0,4.0,6.0,7.0,4.0,4.0,5.0,6.0
17297,Male,52.0,3.0,1.0,lower_educated,2.0,,1,3.0,2,5.0,3.0,7.0,7.0,2.0,2.0,3.0,4.0
17298,Male,69.0,3.0,1.0,lower_educated,1.0,1.0,1,1.0,2,8.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0
17299,Female,71.0,2.0,6.0,lower_educated,3.0,,2,66.0,6,1.0,1.0,7.0,5.0,5.0,1.0,1.0,1.0
17300,Female,65.0,6.0,6.0,mid_educated,1.0,6.0,2,66.0,6,5.0,7.0,4.0,8.0,6.0,5.0,7.0,5.0
17301,Female,58.0,17.0,1.0,highly_educated,1.0,,2,66.0,6,4.0,6.0,8.0,8.0,5.0,5.0,8.0,8.0
17302,Female,46.0,4.0,1.0,lower_educated,1.0,2.0,1,2.0,4,3.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0
17303,Male,29.0,,1.0,,1.0,10.0,1,4.0,2,4.0,4.0,5.0,9.0,5.0,5.0,7.0,
17304,Female,47.0,16.0,8.0,highly_educated,1.0,15.0,1,8.0,2,0.0,5.0,7.0,8.0,5.0,5.0,5.0,6.0
17305,Male,76.0,13.0,6.0,highly_educated,1.0,6.0,2,66.0,6,7.0,6.0,6.0,7.0,,7.0,7.0,6.0
17306,Male,62.0,10.0,,mid_educated,1.0,17.0,1,17.0,2,7.0,6.0,5.0,7.0,6.0,6.0,5.0,5.0
17307,Male,25.0,15.0,1.0,highly_educated,1.0,8.0,1,8.0,2,1.0,4.0,9.0,7.0,7.0,6.0,7.0,8.0
17308,Female,46.0,10.0,1.0,mid_educated,1.0,17.0,2,66.0,6,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0
17309,Male,82.0,17.0,6.0,highly_educated,1.0,6.0,2,66.0,6,4.0,7.0,8.0,8.0,7.0,7.0,,
17310,Male,51.0,14.0,1.0,highly_educated,1.0,6.0,1,6.0,2,6.0,7.0,9.0,8.0,5.0,4.0,8.0,7.0
17311,Female,40.0,14.0,1.0,highly_educated,1.0,1.0,2,66.0,6,5.0,3.0,6.0,6.0,5.0,2.0,,7.0
17312,Male,18.0,1.0,2.0,lower_educated,3.0,,1,2.0,2,3.0,7.0,8.0,7.0,8.0,7.0,8.0,
17313,Male,64.0,3.0,1.0,lower_educated,1.0,2.0,1,2.0,2,6.0,5.0,6.0,5.0,5.0,6.0,4.0,7.0
17314,Male,59.0,17.0,1.0,highly_educated,1.0,10.0,2,66.0,6,8.0,9.0,7.0,10.0,9.0,6.0,9.0,6.0
17315,Male,50.0,,9.0,,2.0,,2,66.0,6,8.0,7.0,7.0,8.0,10.0,9.0,9.0,8.0
17316,Female,42.0,13.0,1.0,highly_educated,1.0,1.0,2,66.0,6,3.0,5.0,7.0,7.0,5.0,7.0,5.0,4.0
17317,Female,60.0,16.0,1.0,highly_educated,1.0,8.0,2,66.0,6,5.0,5.0,7.0,7.0,5.0,6.0,6.0,7.0
17318,Male,66.0,4.0,8.0,lower_educated,2.0,,1,10.0,2,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
17319,Male,39.0,16.0,1.0,highly_educated,1.0,,1,2.0,2,4.0,3.0,7.0,7.0,2.0,2.0,4.0,5.0
17320,Female,73.0,9.0,6.0,mid_educated,1.0,8.0,1,8.0,2,3.0,6.0,7.0,8.0,6.0,6.0,5.0,7.0
17321,Female,23.0,10.0,1.0,mid_educated,1.0,8.0,1,8.0,2,3.0,4.0,2.0,8.0,0.0,0.0,3.0,3.0
17322,Male,60.0,16.0,5.0,highly_educated,1.0,8.0,2,66.0,6,5.0,3.0,7.0,8.0,3.0,3.0,2.0,9.0
17323,Male,75.0,5.0,6.0,lower_educated,1.0,1.0,1,17.0,2,5.0,2.0,4.0,7.0,2.0,3.0,3.0,5.0
17324,Male,69.0,3.0,6.0,lower_educated,1.0,4.0,1,4.0,2,3.0,4.0,7.0,7.0,5.0,6.0,6.0,7.0
17325,Female,43.0,17.0,1.0,highly_educated,1.0,6.0,1,6.0,2,3.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0
17326,Female,74.0,3.0,8.0,lower_educated,1.0,5.0,2,66.0,6,5.0,4.0,4.0,8.0,5.0,5.0,5.0,5.0
17327,Male,58.0,16.0,1.0,highly_educated,1.0,8.0,2,66.0,6,4.0,5.0,6.0,7.0,4.0,3.0,3.0,5.0
17328,Male,74.0,14.0,6.0,highly_educated,1.0,9.0,1,9.0,2,7.0,7.0,9.0,9.0,7.0,7.0,6.0,5.0
17329,Female,47.0,15.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,5.0,6.0,9.0,6.0,6.0,6.0,6.0
17330,Female,67.0,,,,2.0,,2,66.0,6,5.0,3.0,8.0,8.0,4.0,4.0,0.0,5.0
17331,Male,68.0,2.0,6.0,lower_educated,1.0,,2,66.0,6,,9.0,6.0,7.0,,,,
17332,Male,69.0,3.0,6.0,lower_educated,1.0,17.0,2,66.0,6,5.0,3.0,5.0,8.0,4.0,5.0,5.0,7.0
17333,Male,57.0,17.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,4.0,7.0,9.0,3.0,4.0,5.0,6.0
17334,Male,89.0,14.0,6.0,highly_educated,1.0,1.0,1,1.0,2,7.0,4.0,8.0,,7.0,3.0,5.0,7.0
17335,Male,46.0,16.0,1.0,highly_educated,1.0,7.0,1,7.0,2,3.0,7.0,8.0,9.0,7.0,7.0,7.0,7.0
17336,Male,18.0,4.0,2.0,lower_educated,3.0,,2,66.0,6,7.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0
17337,Female,49.0,16.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0
17338,Male,18.0,9.0,1.0,mid_educated,3.0,,2,66.0,6,5.0,5.0,5.0,7.0,,,,
17339,Female,68.0,4.0,8.0,lower_educated,1.0,,2,66.0,6,5.0,3.0,7.0,7.0,5.0,5.0,3.0,3.0
17340,Male,62.0,8.0,1.0,mid_educated,2.0,,2,66.0,6,2.0,4.0,5.0,6.0,5.0,10.0,,
17341,Female,52.0,16.0,1.0,highly_educated,1.0,7.0,1,6.0,2,4.0,8.0,9.0,8.0,7.0,7.0,8.0,7.0
17342,Male,25.0,17.0,2.0,highly_educated,1.0,1.0,2,66.0,6,8.0,3.0,7.0,8.0,3.0,3.0,5.0,5.0
17343,Female,59.0,17.0,1.0,highly_educated,1.0,1.0,1,1.0,2,7.0,4.0,1.0,8.0,2.0,3.0,3.0,7.0
17344,Female,41.0,17.0,8.0,highly_educated,1.0,10.0,1,10.0,2,3.0,6.0,7.0,6.0,7.0,7.0,7.0,
17345,Female,19.0,4.0,1.0,lower_educated,1.0,1.0,2,66.0,6,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0
17346,Female,42.0,5.0,5.0,lower_educated,2.0,,2,66.0,6,5.0,5.0,3.0,1.0,1.0,5.0,4.0,5.0
17347,Female,61.0,10.0,1.0,mid_educated,1.0,5.0,2,66.0,6,5.0,4.0,8.0,10.0,3.0,5.0,7.0,7.0
17348,Male,50.0,17.0,1.0,highly_educated,1.0,1.0,2,66.0,6,7.0,7.0,6.0,9.0,8.0,8.0,8.0,7.0
17349,Female,55.0,10.0,1.0,mid_educated,1.0,,2,66.0,6,5.0,5.0,7.0,7.0,5.0,5.0,5.0,5.0
17350,Male,48.0,3.0,1.0,lower_educated,1.0,2.0,1,17.0,2,5.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0
17351,Male,38.0,3.0,1.0,lower_educated,2.0,,2,66.0,6,5.0,5.0,6.0,7.0,3.0,4.0,3.0,
17352,Female,66.0,9.0,8.0,mid_educated,1.0,7.0,1,7.0,2,5.0,5.0,7.0,8.0,6.0,8.0,5.0,5.0
17353,Female,39.0,14.0,1.0,highly_educated,1.0,6.0,2,66.0,6,6.0,8.0,9.0,9.0,6.0,6.0,8.0,10.0
17354,Female,62.0,3.0,5.0,lower_educated,1.0,4.0,1,17.0,2,5.0,6.0,7.0,8.0,6.0,7.0,7.0,8.0
17355,Female,64.0,4.0,1.0,lower_educated,1.0,7.0,1,7.0,2,8.0,3.0,7.0,5.0,4.0,3.0,4.0,6.0
17356,Male,40.0,16.0,1.0,highly_educated,1.0,6.0,1,15.0,3,4.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0
17357,Male,42.0,4.0,4.0,lower_educated,1.0,5.0,1,5.0,3,5.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0
17358,Female,69.0,3.0,6.0,lower_educated,1.0,1.0,2,66.0,6,7.0,5.0,7.0,8.0,3.0,3.0,0.0,5.0
17359,Female,59.0,10.0,5.0,mid_educated,1.0,4.0,1,4.0,2,5.0,4.0,7.0,7.0,3.0,4.0,6.0,7.0
17360,Female,18.0,6.0,2.0,mid_educated,3.0,,1,17.0,2,5.0,7.0,8.0,9.0,7.0,6.0,8.0,9.0
17361,Male,86.0,2.0,6.0,lower_educated,1.0,11.0,2,66.0,6,6.0,0.0,,,0.0,0.0,0.0,2.0
17362,Female,64.0,14.0,6.0,highly_educated,1.0,1.0,1,31.0,2,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
